Cycle:        152, | F: a2020000 | D: 304200ff | E: 00000000 | M: 8fc2000c | W: 00000000 |

Cycle:        153, | F: 26100001 | D: a2020000 | E: 304200ff | M: 00000000 | W: 8fc2000c |

Cycle:        154, | F: 8fc20010 | D: 26100001 | E: a2020000 | M: 304200ff | W: 00000000 |

Cycle:        155, | F: 00000000 | D: 8fc20010 | E: 26100001 | M: a2020000 | W: 304200ff |

Cycle:        156, | F: 2442ffff | D: 00000000 | E: 8fc20010 | M: 26100001 | W: a2020000 |

Cycle:        157, | F: afc20010 | D: 2442ffff | E: 00000000 | M: 8fc20010 | W: 26100001 |

Cycle:        158, | F: 8fc20010 | D: afc20010 | E: 2442ffff | M: 00000000 | W: 8fc20010 |

Cycle:        159, | F: 00000000 | D: 8fc20010 | E: afc20010 | M: 2442ffff | W: 00000000 |

Cycle:        160, | F: 1440fff4 | D: 00000000 | E: 8fc20010 | M: afc20010 | W: 2442ffff |

Cycle:        161, | F: 00000000 | D: 1440fff4 | E: 00000000 | M: 8fc20010 | W: afc20010 |

Cycle:        162, | F: 00000000 | D: 1440fff4 | E: 00000000 | M: 00000000 | W: 8fc20010 |

Cycle:        163, | F: 8fc2000c | D: 00000000 | E: 1440fff4 | M: 00000000 | W: 00000000 |

Cycle:        164, | F: 00000000 | D: 8fc2000c | E: 00000000 | M: 1440fff4 | W: 00000000 |

Cycle:        165, | F: 304200ff | D: 00000000 | E: 8fc2000c | M: 00000000 | W: 1440fff4 |

Cycle:        166, | F: a2020000 | D: 304200ff | E: 00000000 | M: 8fc2000c | W: 00000000 |

Cycle:        167, | F: 26100001 | D: a2020000 | E: 304200ff | M: 00000000 | W: 8fc2000c |

Cycle:        168, | F: 8fc20010 | D: 26100001 | E: a2020000 | M: 304200ff | W: 00000000 |

Cycle:        169, | F: 00000000 | D: 8fc20010 | E: 26100001 | M: a2020000 | W: 304200ff |

Cycle:        170, | F: 2442ffff | D: 00000000 | E: 8fc20010 | M: 26100001 | W: a2020000 |

Cycle:        171, | F: afc20010 | D: 2442ffff | E: 00000000 | M: 8fc20010 | W: 26100001 |

Cycle:        172, | F: 8fc20010 | D: afc20010 | E: 2442ffff | M: 00000000 | W: 8fc20010 |

Cycle:        173, | F: 00000000 | D: 8fc20010 | E: afc20010 | M: 2442ffff | W: 00000000 |

Cycle:        174, | F: 1440fff4 | D: 00000000 | E: 8fc20010 | M: afc20010 | W: 2442ffff |

Cycle:        175, | F: 00000000 | D: 1440fff4 | E: 00000000 | M: 8fc20010 | W: afc20010 |

Cycle:        176, | F: 00000000 | D: 1440fff4 | E: 00000000 | M: 00000000 | W: 8fc20010 |

Cycle:        177, | F: 8fc2000c | D: 00000000 | E: 1440fff4 | M: 00000000 | W: 00000000 |

Cycle:        178, | F: 00000000 | D: 8fc2000c | E: 00000000 | M: 1440fff4 | W: 00000000 |

Cycle:        179, | F: 304200ff | D: 00000000 | E: 8fc2000c | M: 00000000 | W: 1440fff4 |

Cycle:        180, | F: a2020000 | D: 304200ff | E: 00000000 | M: 8fc2000c | W: 00000000 |

Cycle:        181, | F: 26100001 | D: a2020000 | E: 304200ff | M: 00000000 | W: 8fc2000c |

Cycle:        182, | F: 8fc20010 | D: 26100001 | E: a2020000 | M: 304200ff | W: 00000000 |

Cycle:        183, | F: 00000000 | D: 8fc20010 | E: 26100001 | M: a2020000 | W: 304200ff |

Cycle:        184, | F: 2442ffff | D: 00000000 | E: 8fc20010 | M: 26100001 | W: a2020000 |

Cycle:        185, | F: afc20010 | D: 2442ffff | E: 00000000 | M: 8fc20010 | W: 26100001 |

Cycle:        186, | F: 8fc20010 | D: afc20010 | E: 2442ffff | M: 00000000 | W: 8fc20010 |

Cycle:        187, | F: 00000000 | D: 8fc20010 | E: afc20010 | M: 2442ffff | W: 00000000 |

Cycle:        188, | F: 1440fff4 | D: 00000000 | E: 8fc20010 | M: afc20010 | W: 2442ffff |

